household_id,lat,lon,district,season,household_size,uses_piped_water,uses_groundwater_well,uses_tanker,aquifer_id,water_insecurity_index
HH01288,27.661953,85.238973,Kathmandu,wet,5,1,0,0,AQ0089,52.4
HH01289,27.704377,85.223391,Kathmandu,dry,7,1,1,1,AQ0465,15.08
HH01290,27.732741,85.34648,Kathmandu,wet,5,1,1,0,AQ0059,32.39
HH01291,27.67622,85.229578,Lalitpur,dry,4,1,1,0,AQ0152,48.29
HH01292,27.743894,85.236082,Lalitpur,wet,4,0,1,1,AQ0422,24.14
HH01293,27.667233,85.278008,Kathmandu,wet,4,1,0,0,AQ0028,26.78
HH01294,27.658057,85.27323,Lalitpur,wet,5,0,1,1,AQ0225,34.7
HH01295,27.708238,85.357102,Lalitpur,dry,6,1,1,0,AQ0318,66.87
HH01296,27.604743,85.412354,Kathmandu,wet,3,1,1,1,AQ0484,13.72
HH01297,27.615958,85.397951,Bhaktapur,dry,4,1,1,0,AQ0051,47.04
HH01298,27.683594,85.268246,Lalitpur,dry,4,0,1,1,AQ0263,43.7
HH01299,27.788583,85.263781,Kathmandu,dry,4,1,0,1,AQ0279,32.81
HH01300,27.744302,85.451106,Lalitpur,dry,4,1,1,0,AQ0046,55.69
HH01301,27.617625,85.202141,Kathmandu,wet,6,1,1,1,AQ0474,28.08
HH01302,27.769264,85.428727,Lalitpur,dry,4,0,0,1,AQ0334,54.45
HH01303,27.74646,85.251929,Bhaktapur,dry,5,0,1,0,AQ0106,60.25
HH01304,27.722189,85.446294,Bhaktapur,dry,5,0,0,1,AQ0284,39.88
HH01305,27.764059,85.289,Kathmandu,dry,4,0,1,0,AQ0024,49.2
HH01306,27.680822,85.314491,Kathmandu,dry,6,1,1,0,AQ0007,41.71
HH01307,27.6443,85.383851,Kathmandu,dry,5,1,1,1,AQ0368,35.36
HH01308,27.702405,85.352794,Lalitpur,wet,4,0,1,0,AQ0484,24.98
HH01309,27.709768,85.282664,Kathmandu,dry,6,0,1,0,AQ0487,39.46
HH01310,27.707665,85.343996,Lalitpur,dry,4,1,1,1,AQ0335,20.83
HH01311,27.713015,85.389984,Kathmandu,dry,7,0,1,0,AQ0433,69.82
HH01312,27.789741,85.211007,Kathmandu,wet,5,1,1,1,AQ0003,39.07
HH01313,27.780449,85.202912,Kathmandu,dry,5,1,1,0,AQ0496,42.07
HH01314,27.775143,85.319097,Bhaktapur,dry,7,0,1,0,AQ0258,43.37
HH01315,27.760283,85.234278,Lalitpur,wet,6,1,1,0,AQ0263,34.39
HH01316,27.788686,85.37273,Kathmandu,dry,5,1,1,0,AQ0121,37.16
HH01317,27.619699,85.255654,Kathmandu,wet,6,1,0,0,AQ0208,22.73
HH01318,27.653025,85.312541,Lalitpur,dry,4,0,0,1,AQ0021,37.14
HH01319,27.699011,85.251394,Kathmandu,wet,5,1,0,1,AQ0393,13.95
HH01320,27.769307,85.342606,Lalitpur,wet,3,1,0,1,AQ0140,6.8
HH01321,27.701033,85.230174,Bhaktapur,wet,3,1,0,0,AQ0477,15.19
HH01322,27.749607,85.206008,Lalitpur,dry,6,1,1,1,AQ0280,21.39
HH01323,27.627792,85.213294,Lalitpur,wet,3,1,1,0,AQ0289,1.62
HH01324,27.650483,85.448107,Lalitpur,dry,4,0,1,0,AQ0206,23.6
HH01325,27.746355,85.236994,Bhaktapur,dry,6,1,1,0,AQ0043,43.68
HH01326,27.632947,85.384204,Bhaktapur,dry,3,0,1,0,AQ0338,51.89
HH01327,27.670271,85.217661,Lalitpur,wet,4,1,1,1,AQ0118,61.79
HH01328,27.652973,85.228122,Kathmandu,dry,5,0,1,0,AQ0005,32.03
HH01329,27.669972,85.332308,Kathmandu,dry,5,1,1,0,AQ0207,61.48
HH01330,27.741665,85.320866,Kathmandu,wet,6,1,1,1,AQ0123,7.47
HH01331,27.673569,85.447411,Lalitpur,wet,5,1,0,1,AQ0327,11.04
HH01332,27.711053,85.445657,Lalitpur,wet,5,0,1,1,AQ0345,32.16
HH01333,27.619986,85.402698,Kathmandu,dry,6,1,1,0,AQ0142,47.58
HH01334,27.761004,85.356546,Kathmandu,wet,5,0,0,1,AQ0372,11.01
HH01335,27.673978,85.31829,Kathmandu,wet,5,0,1,0,AQ0232,81.94
HH01336,27.729707,85.292606,Bhaktapur,dry,7,1,1,0,AQ0164,48.3
HH01337,27.745078,85.446243,Lalitpur,dry,4,1,0,0,AQ0035,42.08
HH01338,27.641932,85.356756,Lalitpur,dry,4,0,1,0,AQ0364,43.25
HH01339,27.776935,85.350559,Kathmandu,dry,3,0,1,0,AQ0434,47.15
HH01340,27.723245,85.260294,Lalitpur,wet,5,1,1,1,AQ0472,25.29
HH01341,27.685745,85.212141,Kathmandu,dry,3,1,1,0,AQ0335,28.6
HH01342,27.636467,85.445749,Lalitpur,wet,5,0,1,0,AQ0011,39.33
HH01343,27.78846,85.281571,Kathmandu,dry,6,0,1,0,AQ0408,37.64
HH01344,27.751014,85.315073,Kathmandu,dry,5,0,1,0,AQ0075,36.86
HH01345,27.641605,85.229806,Kathmandu,wet,4,0,1,1,AQ0300,28.1
HH01346,27.667542,85.4176,Kathmandu,dry,6,0,1,1,AQ0435,39.54
HH01347,27.761935,85.207184,Bhaktapur,wet,4,0,1,0,AQ0401,42.5
HH01348,27.739136,85.416838,Kathmandu,wet,6,1,1,0,AQ0381,53.95
HH01349,27.753157,85.236474,Kathmandu,dry,5,1,1,0,AQ0198,46.28
HH01350,27.68824,85.430507,Lalitpur,dry,4,1,0,1,AQ0341,24.84
HH01351,27.743295,85.389741,Bhaktapur,dry,7,1,1,0,AQ0264,44.84
HH01352,27.677299,85.242814,Kathmandu,dry,4,1,1,0,AQ0335,20.62
HH01353,27.642253,85.347113,Lalitpur,dry,8,1,1,0,AQ0374,54.47
HH01354,27.726535,85.281291,Bhaktapur,wet,3,1,1,0,AQ0500,6.04
HH01355,27.795203,85.246341,Kathmandu,wet,4,1,0,0,AQ0224,29.63
HH01356,27.66212,85.423387,Kathmandu,wet,4,0,1,1,AQ0122,15.26
HH01357,27.692194,85.304916,Kathmandu,wet,3,1,1,1,AQ0074,24.57
HH01358,27.7348,85.303621,Bhaktapur,dry,6,1,1,0,AQ0028,28.38
HH01359,27.708301,85.244171,Kathmandu,wet,5,1,1,1,AQ0463,29.8
HH01360,27.768686,85.299597,Kathmandu,wet,6,1,1,0,AQ0396,35.15
HH01361,27.752349,85.42662,Lalitpur,wet,4,0,1,0,AQ0171,28.8
HH01362,27.611659,85.294413,Lalitpur,dry,4,0,1,0,AQ0466,52.44
HH01363,27.799684,85.447417,Kathmandu,dry,5,1,0,1,AQ0376,47.49
HH01364,27.75048,85.44604,Lalitpur,wet,4,1,0,0,AQ0421,66.55
HH01365,27.772781,85.237674,Kathmandu,dry,5,1,1,0,AQ0364,37.21
HH01366,27.73024,85.246101,Kathmandu,wet,5,1,0,0,AQ0383,67.73
HH01367,27.771257,85.424295,Lalitpur,dry,3,1,1,1,AQ0216,26.97
HH01368,27.622477,85.302118,Bhaktapur,wet,6,1,0,1,AQ0319,69.0
HH01369,27.669548,85.201137,Kathmandu,wet,6,0,1,1,AQ0101,29.26
HH01370,27.775284,85.271207,Bhaktapur,dry,5,1,1,0,AQ0246,13.87
HH01371,27.640331,85.355384,Lalitpur,dry,4,1,1,1,AQ0093,41.95
HH01372,27.615648,85.407809,Kathmandu,wet,4,1,1,0,AQ0063,27.74
HH01373,27.757624,85.234681,Lalitpur,dry,4,0,1,0,AQ0266,27.15
HH01374,27.767097,85.228741,Kathmandu,dry,4,1,1,1,AQ0206,12.65
HH01375,27.63253,85.439744,Bhaktapur,dry,4,0,1,0,AQ0080,52.12
HH01376,27.770869,85.395299,Bhaktapur,wet,6,1,1,0,AQ0037,13.59
HH01377,27.737354,85.353343,Kathmandu,wet,5,0,1,0,AQ0011,30.66
HH01378,27.704017,85.399989,Kathmandu,dry,5,1,1,0,AQ0115,28.75
HH01379,27.76605,85.311502,Kathmandu,wet,4,1,1,1,AQ0090,20.91
HH01380,27.68385,85.397198,Kathmandu,wet,7,1,1,0,AQ0232,75.91
HH01381,27.638799,85.296669,Kathmandu,wet,4,0,1,0,AQ0019,22.61
HH01382,27.656971,85.263465,Kathmandu,dry,6,1,1,1,AQ0052,24.54
HH01383,27.701033,85.389543,Lalitpur,wet,8,1,1,0,AQ0374,54.65
HH01384,27.706266,85.309115,Kathmandu,dry,6,0,0,1,AQ0274,30.73
HH01385,27.761116,85.455158,Bhaktapur,wet,8,1,0,1,AQ0094,51.77
HH01386,27.758271,85.290866,Bhaktapur,wet,5,0,1,1,AQ0032,46.29
HH01387,27.716273,85.439649,Kathmandu,wet,4,1,0,0,AQ0151,35.54
HH01388,27.756157,85.44257,Bhaktapur,wet,4,1,1,0,AQ0140,3.59
HH01389,27.638355,85.262882,Kathmandu,dry,4,1,0,0,AQ0058,42.29
HH01390,27.610013,85.407538,Kathmandu,dry,3,1,1,0,AQ0461,31.28
HH01391,27.774727,85.312599,Lalitpur,wet,5,1,1,1,AQ0021,21.81
HH01392,27.615111,85.438556,Kathmandu,wet,4,0,1,1,AQ0149,47.7
HH01393,27.649338,85.317032,Lalitpur,dry,6,0,0,1,AQ0221,21.91
HH01394,27.739064,85.393519,Bhaktapur,dry,4,1,0,0,AQ0221,20.15
HH01395,27.68189,85.321412,Bhaktapur,dry,5,1,1,0,AQ0242,61.12
HH01396,27.775263,85.259228,Lalitpur,dry,8,1,1,0,AQ0219,15.86
HH01397,27.659596,85.251831,Lalitpur,wet,4,0,1,0,AQ0029,52.21
HH01398,27.602374,85.310612,Kathmandu,dry,6,1,1,0,AQ0463,51.15
HH01399,27.660131,85.396429,Kathmandu,wet,6,1,1,1,AQ0047,19.36
HH01400,27.715615,85.357319,Lalitpur,wet,4,1,0,1,AQ0396,41.63
HH01401,27.675188,85.379044,Kathmandu,dry,5,1,1,0,AQ0058,51.26
HH01402,27.706975,85.273405,Kathmandu,dry,4,1,0,0,AQ0425,64.02
HH01403,27.77532,85.325173,Kathmandu,dry,6,1,0,1,AQ0275,63.21
HH01404,27.782497,85.211543,Lalitpur,wet,5,0,1,0,AQ0140,7.52
HH01405,27.653195,85.412558,Kathmandu,wet,5,1,1,0,AQ0023,15.23
HH01406,27.692428,85.457372,Lalitpur,wet,6,0,1,0,AQ0389,37.57
HH01407,27.709829,85.305789,Kathmandu,dry,4,1,1,1,AQ0378,48.1
HH01408,27.789822,85.202851,Kathmandu,wet,6,1,0,1,AQ0410,35.67
HH01409,27.799723,85.244146,Kathmandu,dry,7,1,1,0,AQ0373,29.78
HH01410,27.647081,85.369657,Kathmandu,wet,7,1,1,1,AQ0063,34.53
HH01411,27.745396,85.359141,Bhaktapur,dry,6,0,1,1,AQ0052,18.54
HH01412,27.675606,85.404845,Kathmandu,dry,4,1,0,1,AQ0266,21.57
HH01413,27.601622,85.26601,Kathmandu,wet,8,0,1,0,AQ0342,23.69
HH01414,27.601851,85.398544,Lalitpur,wet,4,0,1,0,AQ0167,15.79
HH01415,27.692113,85.378876,Kathmandu,dry,5,0,1,1,AQ0151,34.09
HH01416,27.697667,85.283932,Kathmandu,dry,4,1,0,0,AQ0011,32.51
HH01417,27.604514,85.341827,Kathmandu,dry,8,1,1,0,AQ0476,48.42
HH01418,27.737385,85.238291,Bhaktapur,dry,6,0,1,1,AQ0095,61.46
HH01419,27.658801,85.317667,Lalitpur,wet,6,1,1,1,AQ0072,20.27
HH01420,27.711979,85.429111,Kathmandu,dry,3,1,0,1,AQ0384,25.38
HH01421,27.660184,85.30951,Kathmandu,wet,6,1,1,0,AQ0487,32.34
HH01422,27.633427,85.418287,Kathmandu,dry,6,1,1,0,AQ0048,54.06
HH01423,27.681435,85.353466,Kathmandu,wet,5,0,1,0,AQ0348,28.12
HH01424,27.646455,85.249888,Lalitpur,dry,4,0,1,0,AQ0272,68.02
HH01425,27.70696,85.351088,Bhaktapur,wet,5,1,0,0,AQ0430,44.17
HH01426,27.639766,85.331556,Kathmandu,wet,3,1,1,0,AQ0431,70.93
HH01427,27.701681,85.303647,Bhaktapur,wet,5,0,1,0,AQ0500,24.0
HH01428,27.631476,85.231104,Kathmandu,dry,4,1,0,1,AQ0095,63.96
HH01429,27.734195,85.308344,Kathmandu,dry,4,0,1,0,AQ0233,57.88
HH01430,27.750788,85.218918,Kathmandu,dry,4,1,1,1,AQ0048,47.44
HH01431,27.622079,85.22568,Kathmandu,wet,4,1,1,0,AQ0208,22.89
HH01432,27.69356,85.308138,Bhaktapur,dry,3,1,1,0,AQ0453,34.98
HH01433,27.614174,85.279399,Kathmandu,dry,7,0,1,0,AQ0227,43.26
HH01434,27.719636,85.440642,Kathmandu,wet,5,0,1,0,AQ0409,52.73
HH01435,27.652881,85.297684,Bhaktapur,wet,4,0,1,0,AQ0077,17.43
HH01436,27.705525,85.397043,Bhaktapur,wet,5,0,0,1,AQ0349,45.66
HH01437,27.703492,85.337864,Lalitpur,wet,5,0,1,0,AQ0219,18.37
HH01438,27.784871,85.383062,Bhaktapur,wet,7,0,1,0,AQ0360,71.18
HH01439,27.709817,85.26763,Kathmandu,dry,4,1,1,0,AQ0081,25.19
HH01440,27.7166,85.444895,Bhaktapur,wet,4,0,0,1,AQ0037,21.0
HH01441,27.680331,85.337823,Lalitpur,dry,8,1,1,1,AQ0102,40.52
HH01442,27.789816,85.416144,Bhaktapur,dry,4,0,1,1,AQ0191,31.03
HH01443,27.755437,85.294912,Lalitpur,dry,3,1,0,1,AQ0029,32.92
HH01444,27.657081,85.226055,Kathmandu,dry,3,0,1,0,AQ0314,49.04
HH01445,27.768842,85.375165,Lalitpur,wet,3,1,1,0,AQ0253,25.24
HH01446,27.686479,85.202018,Kathmandu,dry,8,1,0,0,AQ0251,66.01
HH01447,27.765733,85.323576,Kathmandu,wet,4,1,0,1,AQ0226,21.5
HH01448,27.764578,85.250128,Kathmandu,dry,7,0,1,1,AQ0094,50.69
HH01449,27.637774,85.363118,Bhaktapur,dry,8,1,1,0,AQ0415,90.91
HH01450,27.740228,85.454649,Kathmandu,dry,5,1,0,1,AQ0086,43.43
HH01451,27.658129,85.320745,Lalitpur,dry,3,1,1,0,AQ0110,61.87
HH01452,27.659499,85.41255,Kathmandu,wet,3,1,1,1,AQ0217,26.05
HH01453,27.65927,85.332024,Bhaktapur,wet,5,0,1,0,AQ0196,38.96
HH01454,27.745114,85.328918,Kathmandu,dry,4,1,1,0,AQ0483,22.46
HH01455,27.645965,85.44191,Lalitpur,wet,5,0,1,0,AQ0297,63.58
HH01456,27.600181,85.431391,Bhaktapur,dry,4,0,1,1,AQ0434,53.2
HH01457,27.743047,85.404308,Kathmandu,wet,7,1,0,0,AQ0044,49.07
HH01458,27.634237,85.277026,Kathmandu,dry,5,1,1,0,AQ0393,20.94
HH01459,27.620896,85.341702,Lalitpur,wet,5,1,1,0,AQ0443,28.47
HH01460,27.647503,85.258213,Bhaktapur,dry,7,1,1,0,AQ0090,22.99
HH01461,27.67598,85.315418,Lalitpur,dry,3,1,1,0,AQ0475,27.86
HH01462,27.695181,85.325895,Kathmandu,wet,4,0,1,0,AQ0155,32.01
HH01463,27.608914,85.416226,Bhaktapur,wet,3,1,1,0,AQ0466,27.14
HH01464,27.794115,85.432967,Kathmandu,wet,3,1,1,1,AQ0478,57.94
HH01465,27.743213,85.307801,Lalitpur,wet,5,1,1,1,AQ0109,29.82
HH01466,27.664639,85.204603,Bhaktapur,wet,4,1,0,0,AQ0059,47.38
HH01467,27.663739,85.424061,Kathmandu,wet,4,1,1,0,AQ0110,65.33
HH01468,27.689709,85.245312,Lalitpur,dry,8,0,0,1,AQ0479,44.33
HH01469,27.725249,85.361689,Lalitpur,wet,4,1,1,0,AQ0106,49.57
HH01470,27.629275,85.206492,Bhaktapur,dry,5,1,0,1,AQ0387,61.3
HH01471,27.637786,85.303872,Kathmandu,dry,3,1,1,0,AQ0221,21.66
HH01472,27.771887,85.45635,Kathmandu,wet,4,1,1,0,AQ0263,29.75
HH01473,27.651251,85.22618,Bhaktapur,wet,5,1,1,0,AQ0082,19.68
HH01474,27.676039,85.31016,Kathmandu,dry,7,1,0,0,AQ0272,74.37
HH01475,27.774254,85.279859,Kathmandu,wet,4,1,0,1,AQ0049,26.99
HH01476,27.73263,85.435323,Bhaktapur,dry,3,1,1,0,AQ0377,34.36
HH01477,27.668342,85.426028,Kathmandu,dry,4,1,1,0,AQ0032,40.36
HH01478,27.73674,85.261802,Bhaktapur,wet,3,1,1,0,AQ0486,27.94
HH01479,27.603937,85.221109,Kathmandu,dry,4,1,1,0,AQ0089,48.35
HH01480,27.747129,85.363056,Kathmandu,wet,5,1,1,0,AQ0428,37.0
HH01481,27.697403,85.287456,Lalitpur,wet,3,1,1,1,AQ0480,13.0
HH01482,27.762636,85.374742,Lalitpur,dry,5,1,1,0,AQ0019,19.39
HH01483,27.790928,85.208351,Lalitpur,dry,5,1,1,0,AQ0003,46.84
HH01484,27.785158,85.234684,Lalitpur,dry,4,0,1,0,AQ0378,70.4
HH01485,27.781853,85.378457,Bhaktapur,dry,3,0,0,1,AQ0060,41.96
HH01486,27.702434,85.255216,Kathmandu,dry,8,0,1,0,AQ0419,58.72
HH01487,27.672028,85.422973,Kathmandu,dry,4,1,0,1,AQ0242,52.04
HH01488,27.693007,85.215234,Kathmandu,wet,6,1,1,1,AQ0029,34.02
HH01489,27.737979,85.256025,Lalitpur,dry,4,0,1,0,AQ0075,34.88
HH01490,27.7768,85.459626,Kathmandu,dry,5,1,0,0,AQ0070,53.67
HH01491,27.641397,85.3126,Kathmandu,wet,4,1,1,1,AQ0083,27.04
HH01492,27.783639,85.382771,Kathmandu,dry,4,1,1,0,AQ0357,35.63
HH01493,27.763036,85.247492,Kathmandu,wet,3,0,1,0,AQ0173,31.8
HH01494,27.795771,85.358566,Kathmandu,dry,4,0,1,0,AQ0411,35.67
HH01495,27.77605,85.388788,Lalitpur,dry,7,1,1,1,AQ0197,41.77
HH01496,27.655987,85.281764,Kathmandu,dry,5,0,1,1,AQ0346,52.87
HH01497,27.621191,85.415513,Bhaktapur,wet,3,1,1,0,AQ0419,36.98
HH01498,27.622448,85.356889,Lalitpur,dry,5,0,1,0,AQ0147,20.42
HH01499,27.658245,85.301172,Kathmandu,wet,7,0,1,0,AQ0273,20.54
HH01500,27.722837,85.344987,Lalitpur,dry,6,1,0,0,AQ0035,37.03
HH01501,27.760864,85.349958,Kathmandu,dry,3,1,1,0,AQ0495,41.68
HH01502,27.77985,85.243039,Lalitpur,dry,7,1,1,1,AQ0113,47.64
HH01503,27.724751,85.30471,Bhaktapur,dry,4,0,1,0,AQ0461,29.94
HH01504,27.601126,85.289292,Lalitpur,dry,5,0,0,1,AQ0206,29.8
HH01505,27.637263,85.304235,Lalitpur,wet,5,1,0,0,AQ0158,20.55
HH01506,27.619945,85.397889,Kathmandu,wet,7,0,1,0,AQ0253,24.8
HH01507,27.672665,85.32546,Kathmandu,dry,7,0,1,1,AQ0122,14.24
HH01508,27.70027,85.444482,Bhaktapur,wet,7,0,1,0,AQ0048,45.64
HH01509,27.608679,85.276356,Kathmandu,wet,3,1,0,1,AQ0185,30.54
HH01510,27.669696,85.308083,Kathmandu,dry,7,1,1,0,AQ0491,47.36
HH01511,27.635836,85.404609,Kathmandu,wet,3,0,1,0,AQ0273,17.28
HH01512,27.729414,85.341966,Lalitpur,wet,4,0,0,1,AQ0101,22.54
HH01513,27.692854,85.342227,Kathmandu,dry,5,0,1,0,AQ0015,56.89
HH01514,27.699064,85.213868,Bhaktapur,wet,5,1,0,0,AQ0128,77.7
HH01515,27.685538,85.303636,Kathmandu,wet,5,1,0,0,AQ0210,76.17
HH01516,27.791204,85.270391,Kathmandu,wet,5,0,1,1,AQ0112,26.34
HH01517,27.642947,85.459827,Lalitpur,dry,7,1,0,1,AQ0270,34.67
HH01518,27.703333,85.280172,Kathmandu,dry,4,1,1,0,AQ0142,34.54
HH01519,27.747203,85.429969,Lalitpur,dry,4,1,1,0,AQ0173,39.7
HH01520,27.711369,85.375821,Kathmandu,wet,7,0,1,1,AQ0353,33.26
HH01521,27.785804,85.288638,Kathmandu,dry,3,1,0,0,AQ0166,52.13
HH01522,27.675594,85.341319,Kathmandu,dry,5,1,1,1,AQ0447,53.52
HH01523,27.692735,85.418539,Bhaktapur,dry,5,1,0,1,AQ0119,46.24
HH01524,27.617704,85.429676,Lalitpur,dry,5,1,1,0,AQ0203,32.14
HH01525,27.7218,85.241702,Lalitpur,wet,5,1,1,0,AQ0011,25.23
HH01526,27.657642,85.288289,Kathmandu,wet,4,1,0,1,AQ0249,29.42
HH01527,27.632062,85.287158,Lalitpur,wet,7,1,0,0,AQ0304,25.06
HH01528,27.708906,85.210932,Kathmandu,wet,3,1,1,1,AQ0248,25.73
HH01529,27.706462,85.355542,Bhaktapur,dry,4,1,1,0,AQ0154,24.89
HH01530,27.615174,85.422253,Lalitpur,dry,3,0,1,0,AQ0323,55.78
HH01531,27.739643,85.299209,Lalitpur,dry,5,0,1,0,AQ0025,35.01
HH01532,27.724754,85.392409,Kathmandu,wet,5,1,0,0,AQ0465,22.29
HH01533,27.637803,85.363202,Lalitpur,wet,7,1,1,1,AQ0445,23.46
HH01534,27.693887,85.297669,Kathmandu,wet,6,1,1,0,AQ0342,14.61
HH01535,27.744065,85.236676,Bhaktapur,wet,5,0,1,1,AQ0221,23.6
HH01536,27.705887,85.384424,Kathmandu,wet,7,1,1,1,AQ0110,58.92
HH01537,27.679098,85.422187,Kathmandu,dry,5,1,1,0,AQ0410,39.25
HH01538,27.664468,85.378322,Kathmandu,wet,5,1,0,0,AQ0418,41.43
HH01539,27.722079,85.204648,Kathmandu,dry,5,1,0,0,AQ0090,34.28
HH01540,27.787822,85.256221,Kathmandu,wet,4,1,1,0,AQ0265,40.86
HH01541,27.734349,85.218065,Bhaktapur,dry,6,0,1,0,AQ0040,29.68
HH01542,27.614949,85.3483,Lalitpur,dry,4,1,1,0,AQ0459,35.54
HH01543,27.692137,85.396684,Bhaktapur,wet,5,1,0,1,AQ0263,29.87
HH01544,27.778165,85.228751,Bhaktapur,dry,6,0,1,0,AQ0158,34.3
HH01545,27.618892,85.417968,Kathmandu,dry,7,0,1,0,AQ0118,80.13
HH01546,27.797775,85.344432,Lalitpur,dry,7,1,0,0,AQ0450,32.14
HH01547,27.789814,85.379392,Kathmandu,dry,5,1,1,1,AQ0256,20.3
HH01548,27.615655,85.452564,Bhaktapur,wet,5,0,1,1,AQ0414,23.57
HH01549,27.786683,85.221757,Kathmandu,dry,4,1,1,1,AQ0196,30.37
HH01550,27.672627,85.434318,Kathmandu,dry,5,1,1,1,AQ0314,31.87
HH01551,27.768942,85.232787,Kathmandu,wet,7,0,1,0,AQ0311,68.54
HH01552,27.683677,85.302169,Kathmandu,wet,7,1,1,1,AQ0014,30.58
HH01553,27.688171,85.421374,Kathmandu,dry,7,1,1,0,AQ0461,45.04
HH01554,27.726849,85.435626,Kathmandu,wet,3,1,0,0,AQ0118,66.89
HH01555,27.754895,85.331657,Lalitpur,dry,7,1,1,0,AQ0217,39.94
HH01556,27.606758,85.354467,Bhaktapur,dry,7,1,1,0,AQ0205,40.52
HH01557,27.718631,85.384118,Kathmandu,dry,4,1,1,0,AQ0077,5.81
HH01558,27.637347,85.416517,Kathmandu,wet,5,1,1,1,AQ0421,61.82
HH01559,27.66919,85.231593,Bhaktapur,wet,6,1,1,1,AQ0380,25.89
HH01560,27.669594,85.410618,Kathmandu,wet,5,0,0,1,AQ0172,26.33
HH01561,27.693812,85.325132,Bhaktapur,dry,8,0,1,0,AQ0390,35.19
HH01562,27.666827,85.317162,Kathmandu,dry,5,1,1,0,AQ0026,31.7
HH01563,27.621472,85.310214,Lalitpur,dry,6,0,1,0,AQ0128,87.07
HH01564,27.629126,85.332395,Lalitpur,dry,6,1,1,0,AQ0374,49.85
HH01565,27.606688,85.445713,Lalitpur,wet,5,1,1,0,AQ0142,38.39
HH01566,27.69405,85.342533,Bhaktapur,wet,7,1,1,0,AQ0392,52.62
HH01567,27.79089,85.447826,Kathmandu,dry,5,1,1,0,AQ0024,41.23
HH01568,27.623135,85.246875,Kathmandu,wet,4,1,1,1,AQ0470,5.58
HH01569,27.789253,85.388275,Lalitpur,wet,3,1,0,0,AQ0232,64.63
HH01570,27.746672,85.411182,Bhaktapur,wet,4,0,1,1,AQ0423,27.18
HH01571,27.7275,85.376573,Kathmandu,wet,6,1,1,0,AQ0177,34.34
HH01572,27.729056,85.3578,Bhaktapur,wet,7,1,0,1,AQ0341,27.43
HH01573,27.765346,85.346851,Kathmandu,dry,4,1,1,1,AQ0235,2.25
HH01574,27.621384,85.423842,Kathmandu,dry,4,1,1,0,AQ0319,68.44
HH01575,27.700951,85.413628,Lalitpur,dry,4,1,1,1,AQ0026,29.68
HH01576,27.739418,85.231795,Kathmandu,dry,5,0,1,0,AQ0266,6.03
HH01577,27.717364,85.420633,Lalitpur,dry,8,1,0,0,AQ0461,44.59
HH01578,27.766556,85.307658,Kathmandu,dry,5,0,1,1,AQ0362,61.04
HH01579,27.614454,85.265961,Kathmandu,wet,5,0,0,1,AQ0117,51.39
HH01580,27.73814,85.42614,Lalitpur,dry,5,0,1,0,AQ0058,47.19
HH01581,27.706806,85.312326,Lalitpur,wet,3,0,1,0,AQ0270,34.71
HH01582,27.675832,85.410175,Kathmandu,wet,6,1,1,1,AQ0329,52.13
HH01583,27.668055,85.268485,Kathmandu,wet,5,1,0,0,AQ0455,19.29
HH01584,27.724167,85.201022,Kathmandu,dry,5,1,0,0,AQ0295,30.39
HH01585,27.778199,85.328819,Kathmandu,wet,7,0,1,0,AQ0122,20.62
HH01586,27.699235,85.226059,Bhaktapur,wet,6,0,0,1,AQ0159,54.42
HH01587,27.764945,85.396138,Bhaktapur,wet,6,1,0,1,AQ0178,46.85
HH01588,27.680431,85.27178,Kathmandu,dry,7,0,1,0,AQ0144,41.04
HH01589,27.620479,85.315348,Kathmandu,dry,8,0,1,0,AQ0328,51.36
HH01590,27.612301,85.222629,Bhaktapur,dry,5,1,1,0,AQ0368,33.92
HH01591,27.610267,85.274531,Lalitpur,wet,3,0,1,0,AQ0307,24.74
HH01592,27.67603,85.403187,Lalitpur,wet,5,1,1,0,AQ0399,45.03
HH01593,27.667448,85.239413,Lalitpur,dry,6,1,1,1,AQ0089,47.62
HH01594,27.743587,85.368261,Kathmandu,wet,3,0,1,1,AQ0239,10.99
HH01595,27.748564,85.438531,Kathmandu,dry,3,0,1,1,AQ0038,39.8
HH01596,27.610171,85.376758,Bhaktapur,dry,3,1,0,0,AQ0361,51.58
HH01597,27.644225,85.410866,Lalitpur,dry,6,1,1,0,AQ0079,67.63
HH01598,27.654852,85.228333,Kathmandu,dry,5,0,1,1,AQ0345,35.18
HH01599,27.709522,85.26519,Kathmandu,wet,4,1,0,1,AQ0327,5.41
HH01600,27.628903,85.43258,Kathmandu,wet,3,0,1,1,AQ0346,48.06
HH01601,27.626788,85.385927,Lalitpur,dry,6,1,0,0,AQ0252,55.79
HH01602,27.788758,85.366284,Kathmandu,wet,4,1,1,1,AQ0328,33.86
HH01603,27.760841,85.372579,Kathmandu,wet,4,1,1,1,AQ0466,26.59
HH01604,27.636131,85.307692,Bhaktapur,wet,5,1,0,1,AQ0149,48.62
HH01605,27.681314,85.211585,Kathmandu,wet,5,1,1,0,AQ0016,26.98
HH01606,27.671124,85.403955,Kathmandu,wet,4,1,1,1,AQ0367,33.64
HH01607,27.758201,85.376465,Kathmandu,wet,5,1,0,0,AQ0323,54.0
HH01608,27.702043,85.322929,Kathmandu,dry,4,1,0,0,AQ0321,28.84
HH01609,27.62557,85.433937,Kathmandu,dry,6,0,1,1,AQ0269,27.95
